idst,idstMember,filter
2,26536,""
13070,21974,""
13932,14753,""
6,15825,""
13116,15062,""
16506,16420,""
6,19949,""
13346,13787,""
6,16789,""
16506,18082,""
2,18114,""
1,16301,""
15864,18723,""
2,26394,""
16232,20304,""
6,26534,""
1,15625,""
1,21703,""
1,25466,""
6,20384,""
16232,18036,""
23577,19025,""
13035,15739,""
1,20878,""
6,16964,""
2,21920,""
6,19742,""
16828,16587,""
13065,24930,""
1,18596,""
16506,16752,""
6,25941,""
2,20873,""
13061,14740,""
6,19032,""
2,26669,""
2,23815,""
23516,16728,""
13346,13716,""
6,16352,""
6,16665,""
6,17208,""
6,13663,""
1,18487,""
14619,14582,""
6,16282,""
13064,26162,""
13109,24717,""
13072,14038,""
16232,23173,""
13163,15759,""
13077,13288,""
13217,26688,""
13932,16488,""
1,20405,""
16232,16568,""
2,21636,""
2,26830,""
15864,17154,""
13071,26492,""
13120,18299,""
13071,16040,""
15864,21108,""
20875,21008,""
2,13865,""
16232,17849,""
2,27066,""
15864,22369,""
13070,24504,""
6,26694,""
6,21054,""
1,18495,""
13065,25518,""
21428,22189,""
16500,16553,""
2,15828,""
2,16087,""
15864,21194,""
1,15965,""
16232,22830,""
1,17221,""
13932,14268,""
1,15159,""
1,16536,""
1,16585,""
2,15769,""
13085,22165,""
23392,20454,""
23051,17058,""
16506,16932,""
6,21316,""
1,15122,""
16506,16854,""
2,25771,""
15864,19947,""
13163,16891,""
13092,23229,""
13118,15865,""
1,26650,""
13932,13289,""
2,26186,""
16506,18048,""
15864,22194,""
13932,16187,""
13932,16890,""
6,17248,""
16828,18284,""
6,20850,""
14009,16270,""
6,18332,""
23621,18493,""
16232,19132,""
6,18572,""
2,14331,""
2,23015,""
6,25806,""
2,19423,""
13117,14380,""
21981,22771,""
15864,21857,""
13826,13819,""
1,14639,""
2,22039,""
6,19957,""
2,25004,""
1,14327,""
16506,18632,""
13217,25685,""
6,21574,""
6,22049,""
1,24553,""
16506,23027,""
2,24975,""
2,19830,""
2,24087,""
6,19938,""
13065,22590,""
13219,26355,""
15864,18410,""
13061,14883,""
2,20259,""
1,22670,""
13092,26840,""
6,19324,""
2,14823,""
13035,14046,""
19975,15132,""
13092,19966,""
13061,26117,""
15864,23061,""
6,24572,""
13068,13629,""
1,13566,""
16232,22887,""
1,22095,""
13091,16571,""
13932,18146,""
1,15926,""
2,22073,""
1,20489,""
23484,16844,""
1,20871,""
16828,16975,""
1,25517,""
1,26373,""
13035,15713,""
6,26892,""
13071,21146,""
2,20860,""
2,21490,""
13070,16031,""
13220,20981,""
1,18683,""
19877,21677,""
6,17849,""
13091,20226,""
2,24538,""
16506,22049,""
13091,18903,""
16506,23103,""
16506,17149,""
6,25565,""
1,21364,""
13120,15651,""
15864,21543,""
13061,25738,""
13163,18511,""
23576,26475,""
2,19773,""
15864,18867,""
23683,21679,""
13932,15912,""
2,25638,""
6,13478,""
23394,26181,""
21100,21455,""
1,25147,""
13072,17223,""
13071,24489,""
1,17126,""
13070,21145,""
16232,20480,""
13065,24597,""
1,15547,""
16506,16382,""
13061,23969,""
2,25876,""
2,16185,""
13156,15922,""
13065,17721,""
13219,16085,""
13071,21398,""
6,25342,""
13178,25727,""
16232,20500,""
2,14871,""
1,20530,""
1,15210,""
13932,15932,""
13932,15770,""
13035,14880,""
19979,21909,""
13162,15386,""
2,16229,""
2,15206,""
13064,26837,""
13960,15227,""
1,18456,""
13065,20849,""
6,22222,""
13082,14035,""
1,24029,""
13035,14199,""
2,21292,""
13070,21284,""
6,16594,""
13065,20957,""
13044,25079,""
13106,18939,""
23490,21157,""
13126,25563,""
13120,15642,""
1,18380,""
1,22256,""
1,25787,""
2,22268,""
13060,19693,""
1,16902,""
1,16075,""
6,15353,""
13092,24632,""
13035,13900,""
13932,14529,""
2,21354,""
6,21553,""
1,22542,""
13035,13676,""
6,13913,""
1,23844,""
19877,24640,""
15864,23867,""
6,17929,""
16232,17067,""
15864,20308,""
6,17433,""
16506,19422,""
2,14727,""
23892,23900,""
13932,14141,""
13166,18266,""
13072,14347,""
2,24429,""
13083,23299,""
13162,18695,""
2,14556,""
2,21730,""
1,19640,""
2,27081,""
6,17463,""
6,18132,""
13117,15965,""
13035,16079,""
2,19451,""
6,14451,""
6,17770,""
16506,18708,""
13045,23883,""
13346,14594,""
18804,15157,""
15864,16829,""
2,13518,""
14006,27033,""
13045,19014,""
24090,24105,""
1,26301,""
1,21062,""
1,14511,""
1,15601,""
15363,13759,""
6,14383,""
13092,16571,""
13118,16156,""
2,20961,""
13932,14416,""
14023,16318,""
6,26410,""
2,13906,""
16505,19606,""
1,25151,""
16506,21864,""
13163,14667,""
13127,25534,""
13071,14926,""
15864,19714,""
1,25886,""
15864,19158,""
2,22796,""
13932,14499,""
16232,21857,""
2,14798,""
13163,17652,""
1,17718,""
13083,18032,""
1,16257,""
21042,24865,""
1,24395,""
6,21827,""
6,25754,""
21103,17311,""
13127,25666,""
1,23101,""
16232,19260,""
13082,15269,""
13091,20350,""
2,13993,""
6,18210,""
6,25651,""
16827,25923,""
2,26675,""
25325,23814,""
24914,23884,""
1,26503,""
13932,14345,""
2,17823,""
21980,22379,""
13401,13414,""
6,16904,""
1,14199,""
2,21772,""
20004,17082,""
16506,18934,""
1,13037,""
2,18549,""
13200,22505,""
2,18592,""
6,22696,""
13218,22254,""
4,18797,""
16232,24337,""
21429,21786,""
13065,22352,""
2,15538,""
16232,23323,""
20881,19838,""
1,20581,""
2,17396,""
6,24863,""
13035,14682,""
13932,13896,""
15864,17599,""
13932,14835,""
2,21476,""
13468,22266,""
6,16728,""
13083,24346,""
1,14456,""
16232,18525,""
13326,20850,""
13061,13523,""
6,14600,""
13057,16780,""
13108,20429,""
6,22335,""
6,17708,""
2,13820,""
16506,19819,""
1,25854,""
13060,14890,""
1,25642,""
6,16077,""
13167,21882,""
2,13967,""
2,19219,""
18839,15191,""
6,21020,""
6,22847,""
16506,21836,""
16232,18074,""
24091,24115,""
15864,19305,""
1,15113,""
15864,22784,""
13035,13850,""
16232,18714,""
6,22161,""
13932,13463,""
24390,24392,""
2,13731,""
13163,14509,""
6,15228,""
1,22016,""
13160,15408,""
16824,18209,""
2,15802,""
16506,18948,""
13064,18333,""
1,22761,""
26207,26584,""
13091,19429,""
15864,18616,""
13092,26610,""
13035,13368,""
16506,17594,""
15363,14509,""
13148,22460,""
13071,13696,""
6,22295,""
15864,21060,""
6,19714,""
23614,21523,""
1,22506,""
1,19431,""
6,26897,""
13092,20502,""
6,25657,""
6,16974,""
15864,16835,""
16232,24355,""
2,13853,""
16506,20308,""
6,18188,""
6,15389,""
6,23104,""
1,18093,""
13071,14905,""
6,19151,""
6,15035,""
19980,22372,""
6,21967,""
2,24182,""
13072,20827,""
15864,16860,""
15864,19129,""
15864,21325,""
15864,17895,""
2,16486,""
1,16572,""
21981,22155,""
1,19131,""
2,20382,""
13070,25048,""
13932,18655,""
2,14041,""
1,18810,""
6,21219,""
6,23106,""
23932,26082,""
2,23904,""
2,16881,""
1,24930,""
6,24244,""
2,22953,""
1,22062,""
1,18792,""
15864,17576,""
2,20798,""
13064,24056,""
1,14794,""
13162,15528,""
2,21894,""
13073,17596,""
19975,17802,""
6,25425,""
23613,21523,""
6,26820,""
6,18674,""
1,15266,""
13932,14289,""
6,22299,""
23570,16769,""
6,20988,""
1,16677,""
13064,25682,""
13118,18650,""
16232,19057,""
2,17866,""
15864,21849,""
6,15854,""
6,23165,""
1,26565,""
1,19140,""
2,14431,""
13071,21944,""
13149,22778,""
13201,26389,""
2,13742,""
13052,13377,""
6,21858,""
13061,14904,""
13082,17764,""
1,18518,""
15574,22825,""
16506,18438,""
1,19077,""
6,21701,""
6,14580,""
13116,15255,""
1,18580,""
21429,22313,""
13082,26941,""
1,22189,""
15864,17044,""
13065,26846,""
1,24858,""
1,15859,""
2,21886,""
13097,25519,""
23569,17814,""
16232,20590,""
1,14858,""
6,18356,""
13043,18444,""
16232,16050,""
13219,20759,""
13048,14227,""
6,21144,""
16232,17686,""
1,16385,""
1,25118,""
16506,18354,""
1,21972,""
6,17130,""
2,23261,""
13346,13563,""
6,20718,""
13035,14898,""
23510,26707,""
6,13908,""
13049,15325,""
23931,26863,""
13165,23182,""
2,24920,""
1,22692,""
13932,17301,""
6,22430,""
6,13829,""
13082,13855,""
16232,17942,""
13035,13359,""
16506,17114,""
13073,17230,""
1,16617,""
6,15371,""
13065,14492,""
16506,22740,""
13164,20254,""
15864,21992,""
23763,16022,""
2,23871,""
13075,13653,""
1,22399,""
13932,14204,""
13065,16988,""
13911,13943,""
15864,19330,""
2,26491,""
1,19015,""
16506,20544,""
13091,23891,""
1,16192,""
16232,22324,""
6,26841,""
2,24590,""
15864,19529,""
13148,16413,""
2,17076,""
16506,20124,""
13082,14813,""
1,24924,""
2,19657,""
1,24744,""
6,22534,""
16506,20566,""
15864,21421,""
6,20491,""
13932,14811,""
13035,15648,""
6,13975,""
15363,14536,""
13671,13670,""
2,17737,""
2,14879,""
13072,20784,""
1,24752,""
13070,22169,""
1,14888,""
2,15715,""
13543,21170,""
23348,23929,""
13208,13789,""
13116,14430,""
13148,22353,""
6,21465,""
2,24175,""
1,19835,""
2,24572,""
13073,24935,""
6,14851,""
2,22554,""
6,25903,""
2,17570,""
13061,17763,""
15864,16672,""
14005,22702,""
16232,19464,""
6,22090,""
6,26996,""
13119,17892,""
6,25489,""
13083,25090,""
19976,24916,""
13201,22505,""
13061,17338,""
1,23151,""
21981,22619,""
1,16792,""
15864,17777,""
13065,18522,""
2,26661,""
2,24310,""
13070,16074,""
14004,16486,""
14006,19319,""
6,16650,""
13082,13333,""
13060,25737,""
2,26362,""
16232,19493,""
13048,14296,""
21980,22263,""
13163,15941,""
1,15147,""
13082,16939,""
2,26878,""
2,23225,""
16506,19215,""
13042,21302,""
6,19788,""
2,15960,""
1,19253,""
1,19227,""
1,22828,""
6,15081,""
13165,21198,""
1,23161,""
13932,13343,""
16232,18143,""
23838,23862,""
13149,15084,""
6,20470,""
2,14854,""
16506,16934,""
2,23956,""
2,25346,""
23544,20830,""
19980,20186,""
15575,22721,""
6,18531,""
13061,27063,""
13541,17025,""
1,16069,""
13035,13286,""
13082,15984,""
2,19212,""
13035,15571,""
1,21907,""
6,22085,""
13035,15344,""
6,15908,""
6,21966,""
20421,20422,""
1,21127,""
1,21322,""
1,18161,""
16506,19128,""
13047,24338,""
13035,17229,""
6,26420,""
13091,26894,""
16506,21335,""
2,24834,""
6,26921,""
13932,15879,""
6,21163,""
13167,21991,""
2,15407,""
6,14740,""
23535,22906,""
13042,21220,""
2,14542,""
13035,15704,""
13219,26811,""
6,16643,""
16506,17689,""
15864,22434,""
13035,13738,""
2,23266,""
16506,19036,""
21103,17315,""
25220,24761,""
2,25779,""
14005,16478,""
6,19812,""
13061,24232,""
13932,15528,""
13082,13933,""
23051,21318,""
6,15424,""
2,14544,""
13220,23264,""
13932,15752,""
13092,22188,""
6,15741,""
6,21363,""
6,18235,""
6,25373,""
13064,24425,""
2,15349,""
6,14640,""
2,16302,""
2,23491,""
16825,24877,""
13932,19327,""
2,26858,""
13117,14432,""
13048,14061,""
6,20418,""
13116,15344,""
6,15463,""
2,20212,""
16232,16549,""
15864,23291,""
15864,18215,""
13932,19012,""
1,14320,""
16506,16338,""
13064,20729,""
2,18962,""
1,15802,""
23543,20833,""
1,21665,""
6,20954,""
13061,15161,""
15864,22936,""
19975,24529,""
23753,18890,""
14009,16293,""
2,15039,""
13070,21884,""
13960,15232,""
2,18150,""
13346,13424,""
13346,13377,""
1,13969,""
13083,13687,""
2,21524,""
13033,13039,""
1,21495,""
2,27077,""
13932,16446,""
1,14606,""
13044,17054,""
13092,26887,""
13346,13374,""
13117,21285,""
1,26758,""
16825,20377,""
13073,13921,""
6,16802,""
23631,15222,""
13072,13984,""
1,14708,""
13044,21667,""
13049,14293,""
2,26332,""
16506,18444,""
13218,19463,""
6,24503,""
13070,22255,""
16506,17645,""
13035,16031,""
6,17763,""
13073,17833,""
16506,17627,""
13070,21498,""
13044,18926,""
13826,23231,""
16232,21297,""
1,20360,""
16506,17374,""
13161,16188,""
13092,20157,""
1,26022,""
6,22211,""
16506,19534,""
6,24380,""
16506,17151,""
2,16052,""
1,14550,""
1,18622,""
13200,26552,""
2,15646,""
6,17618,""
21101,21405,""
2,19266,""
13070,21362,""
13932,15547,""
2,26733,""
1,25861,""
1,22678,""
13035,13881,""
13346,15313,""
13932,15366,""
13932,14930,""
13060,26899,""
15864,18272,""
13071,17553,""
13035,15267,""
16232,17577,""
15864,18472,""
19981,19166,""
6,25511,""
1,23221,""
19876,21677,""
19925,17887,""
13082,24689,""
13083,13613,""
19876,24205,""
1,25638,""
23578,19028,""
13061,14724,""
13149,16411,""
2,23229,""
21980,21492,""
6,15475,""
22562,22649,""
6,19057,""
20990,20660,""
1,26167,""
13932,14051,""
15864,17513,""
20876,18979,""
16506,18514,""
13173,17669,""
6,16843,""
2,14110,""
13127,25654,""
16232,17843,""
13071,21606,""
6,15618,""
2,21447,""
6,15871,""
1,17722,""
1,19569,""
1,19644,""
1,18366,""
1,18091,""
1,25849,""
15864,19128,""
6,21299,""
23050,17058,""
1,26005,""
13162,17730,""
6,13611,""
15864,19964,""
19860,19858,""
15864,16743,""
25697,25590,""
2,14574,""
13117,16496,""
13064,15718,""
1,24781,""
23658,26186,""
21981,22315,""
13118,18152,""
13091,18407,""
1,19300,""
6,15819,""
6,24301,""
2,13634,""
15864,22747,""
13035,13675,""
13932,15794,""
14625,21557,""
13035,15927,""
13217,19330,""
6,27098,""
13158,27077,""
6,25948,""
19975,19193,""
25235,26365,""
1,21803,""
15864,16122,""
6,24773,""
2,24606,""
13035,14135,""
13107,26058,""
13127,25632,""
15864,16901,""
13049,14228,""
13092,26894,""
13071,15589,""
1,26795,""
6,18597,""
13035,15504,""
16506,18881,""
13932,14113,""
2,22847,""
16232,23243,""
16828,18353,""
13162,14515,""
16506,19316,""
6,21569,""
6,19537,""
1,14692,""
13932,15513,""
19845,22488,""
2,19086,""
2,15601,""
13126,25578,""
6,15036,""
1,13237,""
15864,19014,""
23496,21087,""
2,26146,""
6,16734,""
13932,16204,""
6,24811,""
13035,13358,""
13932,13658,""
2,18163,""
6,17852,""
2,23161,""
13346,13733,""
2,26439,""
16232,22882,""
15864,19380,""
13073,17844,""
13148,24985,""
6,17788,""
2,21721,""
2,22013,""
23409,20390,""
1,16035,""
23595,17825,""
2,16732,""
13139,25501,""
13070,15582,""
15864,18044,""
13149,14674,""
6,21246,""
23489,20433,""
23402,19122,""
23442,20456,""
2,25722,""
13057,13845,""
1,17520,""
1,16209,""
13160,14133,""
13042,21901,""
13121,25321,""
6,26842,""
2,18554,""
13161,16719,""
13064,14067,""
16506,16845,""
13932,15644,""
2,22274,""
2,16907,""
16232,20124,""
16232,19289,""
6,23163,""
23569,24157,""
13126,17337,""
2,14794,""
13035,15842,""
2,25594,""
6,24113,""
13127,25546,""
1,16296,""
1,25560,""
13932,16521,""
13157,13285,""
1,20219,""
16232,18932,""
15864,20895,""
2,26276,""
6,18750,""
6,23959,""
13932,16081,""
1,24308,""
16506,20568,""
6,21847,""
6,26687,""
21980,22303,""
26230,25966,""
13118,18308,""
6,18742,""
1,26706,""
19846,21468,""
15864,16727,""
16506,18728,""
13117,16402,""
2,23880,""
15363,14516,""
23502,18042,""
2,16004,""
22064,22224,""
16827,17500,""
6,20657,""
15864,17554,""
16825,16872,""
16827,18281,""
13162,16608,""
13092,20717,""
20008,24153,""
2,22863,""
6,13696,""
13165,14111,""
1,25424,""
2,23032,""
20425,17084,""
6,16382,""
19982,23919,""
1,14068,""
1,17937,""
1,17107,""
16506,17575,""
23578,19034,""
6,22145,""
6,16907,""
1,27067,""
1,13228,""
23666,16730,""
13960,15204,""
2,16889,""
1,16397,""
6,17382,""
2,15157,""
2,19521,""
14608,16133,""
15864,19271,""
16232,16878,""
1,17449,""
2,24002,""
13073,17495,""
6,13573,""
13070,21902,""
23051,17083,""
13096,19118,""
2,17333,""
1,13840,""
2,21467,""
13073,26546,""
6,13271,""
13064,15754,""
6,17355,""
15864,19162,""
13932,15744,""
13932,13558,""
1,21486,""
6,23017,""
23698,19967,""
1,15146,""
13932,16891,""
13346,16149,""
2,20217,""
6,15818,""
13082,26488,""
13346,13359,""
13073,25932,""
13121,18228,""
2,18901,""
13120,24310,""
13092,19971,""
1,18305,""
6,26178,""
2,24954,""
13162,17645,""
13073,22324,""
1,17532,""
13091,19656,""
1,23119,""
2,26072,""
13932,16477,""
16232,20439,""
1,25958,""
25229,24671,""
16506,18791,""
2,25702,""
2,17965,""
16232,24370,""
6,26563,""
13091,18965,""
2,14764,""
2,25562,""
16506,18765,""
6,26894,""
1,25514,""
2,17673,""
1,16933,""
6,22226,""
2,25589,""
1,14063,""
13092,18347,""
16232,18411,""
16828,17093,""
2,23989,""
1,22161,""
16506,16835,""
16232,17643,""
1,13710,""
13035,15994,""
6,24324,""
16506,22736,""
13035,15247,""
13932,14145,""
13346,15852,""
16506,18222,""
2,22815,""
16232,16681,""
15864,18162,""
20002,20633,""
2,13390,""
13061,23312,""
13070,17404,""
19976,16683,""
2,14068,""
13205,17874,""
2,24290,""
19976,19848,""
13035,14908,""
1,15438,""
2,25939,""
23334,17781,""
16498,18751,""
1,23828,""
13163,18524,""
2,17139,""
6,13867,""
2,25668,""
6,24272,""
2,18075,""
13163,15511,""
1,23222,""
6,24082,""
13932,16603,""
13092,18612,""
13149,23821,""
13127,14444,""
1,18826,""
13060,21475,""
23599,22191,""
16232,23182,""
6,16113,""
16506,21074,""
15864,21589,""
2,24494,""
13932,13774,""
2,13831,""
6,19211,""
6,16962,""
13073,17491,""
4,26829,""
13035,13661,""
2,16491,""
13045,23189,""
13932,15097,""
13091,18680,""
6,21480,""
6,26460,""
13467,22164,""
16506,17977,""
23438,23179,""
2,26173,""
6,17684,""
1,13283,""
2,15806,""
13064,24762,""
13096,22018,""
13060,19694,""
1,14228,""
23344,22884,""
19877,24190,""
13035,15517,""
1,24825,""
13092,16316,""
1,19708,""
6,14593,""
1,24898,""
1,18362,""
19845,20811,""
13045,19068,""
13083,17439,""
6,18113,""
1,25743,""
20876,21013,""
16232,19832,""
13073,20578,""
6,20119,""
6,21259,""
16232,19121,""
2,27055,""
6,20977,""
15864,19318,""
1,25803,""
20008,27052,""
13035,15153,""
1,18367,""
13064,15818,""
6,25783,""
13083,24589,""
13035,13867,""
13116,15048,""
6,21641,""
2,18809,""
13092,16556,""
16506,17053,""
2,14489,""
13061,25737,""
2,15519,""
23601,24458,""
1,17377,""
15864,21216,""
15864,18408,""
1,17257,""
6,23142,""
2,17522,""
16825,16871,""
6,26302,""
2,17926,""
13035,13908,""
6,24700,""
6,13331,""
6,13830,""
13910,13885,""
13156,14688,""
16232,21273,""
6,23879,""
16232,16769,""
13056,14599,""
15864,24260,""
6,20751,""
13932,17743,""
16506,24566,""
1,17019,""
2,26932,""
13162,14630,""
6,24149,""
13084,21908,""
13072,26945,""
1,14181,""
6,16413,""
6,19611,""
4,25013,""
13071,26834,""
16506,23179,""
1,19454,""
13932,16609,""
6,16849,""
13064,24418,""
13035,14769,""
13220,22011,""
13346,13575,""
1,13943,""
13932,13948,""
1,26811,""
2,25801,""
6,15033,""
13062,13520,""
13070,21897,""
6,22118,""
13064,15564,""
13092,26095,""
6,21746,""
2,17924,""
13107,21165,""
6,17634,""
6,14393,""
1,26692,""
6,22413,""
13073,19716,""
13071,21921,""
13119,14501,""
1,16919,""
2,27069,""
6,14054,""
1,17842,""
13043,22114,""
6,21934,""
16506,23959,""
13033,20232,""
13041,18962,""
1,21683,""
6,26006,""
16506,20146,""
1,16256,""
6,20684,""
1,15048,""
1,20784,""
16506,16676,""
1,25670,""
16506,20390,""
16506,20128,""
16506,20525,""
1,18990,""
1,18571,""
1,17175,""
1,14846,""
23510,25744,""
6,21279,""
13162,16317,""
13035,13460,""
23813,22340,""
2,14807,""
6,22148,""
2,19207,""
15864,18009,""
16506,18614,""
2,24142,""
13071,25822,""
16506,21172,""
1,26332,""
6,26564,""
13346,15866,""
15864,17809,""
6,18738,""
2,22704,""
2,24513,""
2,13727,""
2,24793,""
1,24664,""
1,15322,""
13074,13677,""
1,17121,""
6,14570,""
15864,19307,""
16506,17847,""
13061,14756,""
13035,15662,""
2,23010,""
13092,16702,""
1,23293,""
23449,18845,""
13148,20300,""
6,26961,""
2,14897,""
13346,14640,""
2,15458,""
13035,14742,""
2,16769,""
23050,25851,""
16232,18174,""
2,13785,""
1,25492,""
2,23924,""
19976,19193,""
15864,21328,""
1,24915,""
21104,24788,""
2,13696,""
1,23095,""
23474,20824,""
13064,17726,""
13060,13896,""
6,15241,""
13127,26384,""
13043,25816,""
1,17731,""
15363,14576,""
13070,21975,""
15864,19801,""
6,17972,""
13075,13430,""
15864,20729,""
1,24498,""
2,19504,""
13035,15471,""
2,24322,""
13072,17842,""
23338,24677,""
21041,25978,""
16827,15242,""
6,19353,""
13072,23267,""
13932,15501,""
21429,21819,""
16506,19644,""
2,19769,""
13092,18953,""
13092,23133,""
1,23182,""
6,18706,""
1,20511,""
1,23882,""
13932,14822,""
2,18147,""
16232,17679,""
13162,16120,""
2,26327,""
2,17441,""
1,26447,""
1,16411,""
16232,20724,""
16506,20454,""
13072,17587,""
2,27091,""
13346,14474,""
16506,18072,""
1,19207,""
19871,26956,""
13072,22321,""
19877,21596,""
1,15432,""
2,23188,""
1,18013,""
16820,15357,""
6,16397,""
6,14336,""
13049,14065,""
16232,18045,""
1,25640,""
15864,17039,""
23839,23869,""
21101,24301,""
13204,24501,""
13091,20960,""
13149,27035,""
23051,24835,""
1,20786,""
1,27107,""
2,21143,""
2,23937,""
1,23857,""
23444,26683,""
2,14634,""
13161,15415,""
2,14515,""
2,19155,""
1,17698,""
2,26917,""
16232,17126,""
13092,20772,""
13083,14830,""
1,21963,""
1,22747,""
6,14428,""
24090,24115,""
16506,18226,""
13082,17778,""
13106,20173,""
1,19018,""
1,14338,""
6,15090,""
6,13477,""
23633,23852,""
1,21631,""
13163,16118,""
13158,15464,""
23622,18382,""
13049,14440,""
6,22415,""
13092,18022,""
1,16611,""
13035,15939,""
2,26697,""
16232,16518,""
23602,21526,""
6,17307,""
1,25873,""
13070,26583,""
1,17706,""
13035,13988,""
13603,13604,""
20038,20033,""
6,16960,""
13932,16118,""
13091,19801,""
13035,14544,""
1,17635,""
1,23239,""
6,23072,""
13070,22276,""
13052,13643,""
6,23153,""
16232,17766,""
6,17333,""
13060,20243,""
15864,19222,""
14607,16125,""
6,17266,""
13160,24442,""
13082,14827,""
1,22533,""
23452,19937,""
15864,19198,""
13163,17523,""
13091,13802,""
1,23195,""
1,26145,""
13092,18500,""
23605,19830,""
13160,25785,""
15864,21884,""
2,26865,""
13042,24772,""
1,16406,""
15864,24191,""
1,17522,""
6,14486,""
21428,21651,""
13220,20560,""
6,14915,""
13035,13976,""
1,19074,""
2,24326,""
13932,15476,""
1,24399,""
13162,17017,""
13932,15500,""
2,20553,""
1,26160,""
13218,21703,""
1,18180,""
13058,21793,""
2,13969,""
2,13316,""
6,21304,""
13149,20289,""
1,16655,""
16506,21326,""
16232,18564,""
13120,18523,""
13065,15756,""
2,20862,""
6,14630,""
15864,21837,""
13932,14107,""
13127,25658,""
13092,21460,""
16232,18624,""
13164,22879,""
6,22206,""
23838,23861,""
13163,17526,""
13117,15256,""
13044,23302,""
1,14142,""
16232,21192,""
6,15669,""
6,24034,""
2,13370,""
